PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;102;1;1;28102001_1_38;2017;6;1;1;V;1;V;1;V;1;V;1;V;1;V;;N;;N;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;6;28102001_6_48;2017;6;1;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;;N;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;102;1;7;28102001_7_8;2017;6;1;1;V;1;V;1;V;1;V;1;V;1;V;;N;;N;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;8;28102001_8_8;2017;6;1;2;V;3;V;3;V;3;V;3;V;3;V;;N;;N;3;V;2;V;1;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;3;V;3;V;3;V;3;V
28;102;1;10;28102001_10_49;2017;6;1;8;V;9;V;9;V;9;V;10;V;9;V;22;V;6;V;10;V;21;V;17;V;12;V;16;V;18;V;19;V;13;V;5;V;18;V;16;V;25;V;15;V;19;V;20;V;21;V
28;102;1;12;28102001_12_8;2017;6;1;4;V;5;V;5;V;5;V;5;V;5;V;;N;;N;5;V;4;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V;5;V;5;V;5;V
28;102;1;14;28102001_14_6;2017;6;1;99;V;92;V;89;V;87;V;87;V;95;V;88;V;83;V;;N;106;V;110;V;115;V;123;V;131;V;127;V;128;V;125;V;124;V;122;V;119;V;118;V;112;V;107;V;108;V
28;123;2;7;28123002_7_8;2017;6;1;1;V;1;V;1;V;2;V;4;V;17;V;24;V;22;V;7;V;3;V;3;V;2;V;2;V;3;V;2;V;3;V;2;V;4;V;11;V;8;V;4;V;7;V;6;V;1;V
28;123;2;8;28123002_8_8;2017;6;1;6;V;6;V;11;V;16;V;33;V;55;V;58;V;50;V;22;V;12;V;9;V;9;V;8;V;10;V;10;V;17;V;14;V;36;V;65;V;70;V;59;V;84;V;61;V;9;V
28;123;2;10;28123002_10_49;2017;6;1;41;N;10;N;9;N;30;N;12;V;22;V;30;V;25;V;;N;;N;1;N;1;N;1;N;2;N;32;N;1;N;41;N;1;N;13;N;23;N;29;N;;N;50;N;29;N
